15.9159763,0.245596315,16.82544446,0.126620016,6.060710731,0.374743213,16.95768278,0.272651541,15.53519812,0.40972944,1,4,7,0.850731445,1,3,7
9.259238052,0.464650081,16.22072926,0.211178259,6.680131265,0.13817133,5.730505052,0.23946852,16.7834575,0.374907136,3,4,6,0.954833185,3,3,6
7.754019161,0.147327002,7.794528457,0.165554521,8.791725413,0.459002647,10.63631019,0.151095153,5.324076087,0.022179275,2,6,6,0.976015566,2,5,6
11.76549173,0.318951453,16.06818184,0.135938261,8.094122636,0.424074786,5.830429944,0.129905206,13.83564638,0.47586755,3,3,8,0.956085762,2,3,8
16.90110214,0.299967204,5.134260751,0.176311283,7.117014035,0.049847571,12.87529919,0.462200638,12.22364996,0.317750602,3,3,7,0.806153166,3,4,7
8.333405019,0.167363116,10.44358108,0.355790811,10.08830414,0.05551442,7.636636768,0.14793802,14.39110961,0.040912304,3,1,6,0.951980363,3,1,7
8.022526394,0.215826719,6.385175651,0.393762092,8.213682275,0.278515751,13.88739878,0.362619808,5.924920923,0.469756982,6,0,7,0.974549512,5,0,7
13.92317454,0.035621071,15.88512742,0.383374727,16.5967644,0.049039531,17.17030358,0.252426577,9.176085195,0.161027394,1,3,6,0.792521223,1,3,7
9.5545968,0.282995103,14.34176304,0.392447217,7.409159895,0.081457352,14.68003842,0.003115049,7.643906582,0.496429138,2,2,5,0.909247535,2,2,6
12.12306236,0.091766887,7.792734338,0.174171254,11.01889474,0.373556261,11.64191349,0.28431279,10.53840037,0.030219428,4,4,7,0.934282281,4,4,6
7.786067808,0.230091126,10.80519657,0.363596087,16.16102744,0.076782486,10.36156324,0.392048219,7.753361069,0.405094118,3,6,6,0.978264256,3,6,5
10.29994692,0.148309295,7.465544182,0.19132064,9.592525732,0.330626107,7.285804285,0.377516026,11.3122482,0.188147289,3,1,6,0.903727491,3,2,6
9.043019271,0.346833352,16.62091585,0.372454079,13.11373811,0.325219264,11.5964589,0.198234939,5.108572864,0.195733525,2,1,5,0.914587973,2,1,6
11.24832012,0.477719106,5.88475845,0.456557095,10.42100524,0.042736086,7.352500553,0.454366469,9.17151222,0.454282609,1,6,5,0.897320934,1,6,6
12.70621928,0.18298265,8.614786022,0.481610888,5.359614562,0.033330603,6.984961791,0.442187449,11.03249158,0.414551546,0,4,7,0.913323086,0,4,8
9.586897342,0.013861802,10.91893168,0.227872889,14.01911249,0.458157149,7.524635667,0.028773946,14.46871241,0.442634348,4,3,7,0.966184814,4,2,7
12.5017251,0.220187123,6.407193304,0.199843437,7.403361239,0.441539518,6.010506246,0.29191869,10.32690325,0.277287954,3,4,8,9.50E-01,2,4,8
13.19576897,0.232233143,14.3827143,0.224456368,11.52727096,0.441938933,6.791751683,0.125554774,5.102330244,0.422847257,1,6,7,9.29E-01,1,7,7
8.104369152,0.411200397,11.72544388,0.101525913,10.28362454,0.23337771,5.514557431,0.474650451,14.31761016,0.257511747,4,1,5,0.956362669,5,1,5
14.45770935,0.167498563,14.06168164,0.008419178,16.80666483,0.123706542,5.575152862,0.487945062,11.62677264,0.19766114,3,2,8,0.901924251,3,1,8
6.940331697,0.291513115,6.255131639,0.195387351,7.467533905,0.060615985,17.10375259,0.228786688,12.75847406,0.207635888,2,2,6,9.65E-01,1,2,6
15.23625349,0.498369788,9.685152959,0.034503075,14.26899772,0.183214526,8.6945527,0.243830243,7.034255407,0.375261334,5,2,8,0.921424838,5,3,8
5.168334621,0.053221645,7.062696652,0.030490394,7.180856149,0.347830446,12.64042351,0.354492762,8.868656786,0.073997319,2,1,4,0.965077902,2,2,4
10.11879589,0.248184541,10.3030759,0.457742594,8.463535707,0.37973089,8.803146166,0.442780201,10.89606407,0.432703058,7,2,7,0.977098191,7,1,7
17.47530447,0.118320154,13.53082573,0.22540464,13.40076001,0.391510538,15.29850855,0.246966502,14.22253559,0.011584212,3,6,8,0.792117878,2,6,8
6.297799861,0.409510096,5.617417995,0.109840128,6.900208893,0.212815776,7.361499516,0.174897246,6.628684337,0.384123249,0,6,1,0.890039412,1,6,1
10.34442118,0.158014523,11.69363588,0.246180084,11.66053793,0.168439326,13.75115846,0.181496969,13.35310428,0.357092923,2,7,7,0.965464125,1,7,7
15.96664672,0.061259682,16.36921006,0.24836889,17.01798025,0.361769225,14.84752135,0.473471443,12.37949826,0.386294217,1,7,6,0.791765869,1,8,6
7.965316152,0.01801446,10.13245916,0.323989701,10.61833635,0.320311395,12.83102097,0.484151102,14.99153585,0.343971792,1,5,6,9.63E-01,2,5,6
15.36061476,0.388929833,14.58355737,0.227240097,14.79291411,0.182031794,12.72902616,0.150470348,10.18942196,0.391866627,5,6,6,0.752688908,5,6,7
12.23480372,0.282592208,13.75923119,0.135097579,13.1309386,0.159699319,12.76031799,0.015115867,12.16590475,0.481937428,2,3,6,0.883627637,2,3,7
5.041191922,0.197398198,5.75630507,0.330428678,7.533992424,0.233637529,6.162068791,0.266249753,7.140205488,0.330506732,0,3,4,0.974810286,1,3,4
9.303065397,0.132749353,11.38097158,0.001542618,10.91324434,0.262375978,12.66213473,0.391552441,15.59231614,0.209029395,6,1,7,9.72E-01,6,2,7
9.060669971,0.450425921,8.52250432,0.197095417,7.845490233,0.210747876,6.155658676,0.318643074,7.023455235,0.41739094,2,3,6,0.947844182,2,3,5
14.26512655,0.32183757,14.94059088,7.67E-02,13.11908878,0.492915403,14.2741405,0.435569918,13.67320168,0.093985243,3,7,6,8.40E-01,2,7,6
13.4204169,0.486158809,12.63328111,0.473538753,13.47630654,0.343364915,12.83667205,0.279509955,13.92635907,0.161029746,4,1,7,0.910491759,5,1,7
7.905738053,0.448290609,6.58355823,0.418541819,8.254404632,0.335145967,8.874238514,0.3918977,5.993392876,0.351348949,1,2,6,9.27E-01,1,3,6
8.249145058,0.469116148,9.136087183,0.037121753,9.291083956,0.10693001,7.070127245,0.137106304,7.366642751,0.146854441,1,4,6,9.52E-01,2,4,6
6.538583752,0.396586304,9.510518821,0.098139206,11.19348735,0.118824657,11.8651275,0.103673972,10.96006489,0.091203057,4,2,7,0.98830353,4,3,7
15.66099912,0.21573653,16.80561451,0.38441754,17.25936354,0.30108707,17.25771883,0.381621325,16.60226597,0.391653212,1,3,7,8.38E-01,1,2,7
11.91090709,0.332538959,9.259823505,0.324903693,9.579655334,0.01983614,7.918665963,0.11058869,8.781793616,0.026265584,0,5,5,8.88E-01,0,4,5
8.826053143,0.365753556,9.641364127,0.450265961,10.22094648,0.119889136,8.552599901,0.15158319,6.460079439,0.314947181,6,6,1,0.930635458,5,6,1
